Zeit,Temperatur,Feuchtigkeit,Diversitaets-Index,Feldtyp,Feld,Jahrestag,Tag,Woche,Monat
2024-05-15 09:00:00,20.37,67.01,44,Karotten,1,136,15,20,5
2024-05-15 09:00:00,23.03,73.69,54,Pastinaken,2,136,15,20,5
2024-05-15 09:00:00,22.86,68.38,72,Nutzhanf,3,136,15,20,5
2024-05-15 09:00:00,25.6,68.48,22,Kartoffeln,4,136,15,20,5
2024-05-15 09:00:00,25.42,67.95,59,Karotten,5,136,15,20,5
2024-05-15 10:00:00,26.91,69.27,30,Karotten,1,136,15,20,5
2024-05-15 10:00:00,23.03,72.19,30,Pastinaken,2,136,15,20,5
2024-05-15 10:00:00,23.66,65.68,85,Nutzhanf,3,136,15,20,5
2024-05-15 10:00:00,25.59,70.13,69,Kartoffeln,4,136,15,20,5
2024-05-15 10:00:00,23.04,72.14,62,Karotten,5,136,15,20,5
2024-05-15 11:00:00,23.59,70.74,20,Karotten,1,136,15,20,5
2024-05-15 11:00:00,21.98,73.73,49,Pastinaken,2,136,15,20,5
2024-05-15 11:00:00,24.42,69.4,67,Nutzhanf,3,136,15,20,5
2024-05-15 11:00:00,23.1,73.14,10,Kartoffeln,4,136,15,20,5
2024-05-15 11:00:00,22.52,65.34,46,Karotten,5,136,15,20,5
2024-05-15 12:00:00,22.59,68.92,24,Karotten,1,136,15,20,5
2024-05-15 12:00:00,27.17,59.88,10,Pastinaken,2,136,15,20,5
2024-05-15 12:00:00,26.7,69.53,71,Nutzhanf,3,136,15,20,5
2024-05-15 12:00:00,23.04,74.82,50,Kartoffeln,4,136,15,20,5
2024-05-15 12:00:00,23.32,68.55,55,Karotten,5,136,15,20,5
2024-05-15 13:00:00,24.99,69.73,55,Karotten,1,136,15,20,5
2024-05-15 13:00:00,23.55,74.6,18,Pastinaken,2,136,15,20,5
2024-05-15 13:00:00,23.83,69.72,75,Nutzhanf,3,136,15,20,5
2024-05-15 13:00:00,26.02,63.2,41,Kartoffeln,4,136,15,20,5
2024-05-15 13:00:00,28.65,68.28,67,Karotten,5,136,15,20,5
2024-05-15 14:00:00,25.52,66.61,34,Karotten,1,136,15,20,5
2024-05-15 14:00:00,24.89,62.25,57,Pastinaken,2,136,15,20,5
2024-05-15 14:00:00,24.15,66.59,100,Nutzhanf,3,136,15,20,5
2024-05-15 14:00:00,22.32,72.93,42,Kartoffeln,4,136,15,20,5
2024-05-15 14:00:00,24.08,62.29,34,Karotten,5,136,15,20,5
2024-05-15 15:00:00,24.48,66.09,58,Karotten,1,136,15,20,5
2024-05-15 15:00:00,26.43,67.39,23,Pastinaken,2,136,15,20,5
2024-05-15 15:00:00,24.53,73.32,71,Nutzhanf,3,136,15,20,5
2024-05-15 15:00:00,25.89,64.57,55,Kartoffeln,4,136,15,20,5
2024-05-15 15:00:00,23.74,71.83,54,Karotten,5,136,15,20,5
2024-05-15 16:00:00,26.64,76.03,35,Karotten,1,136,15,20,5
2024-05-15 16:00:00,28.08,65.79,29,Pastinaken,2,136,15,20,5
2024-05-15 16:00:00,29.46,71.55,55,Nutzhanf,3,136,15,20,5
2024-05-15 16:00:00,22.26,63.98,10,Kartoffeln,4,136,15,20,5
2024-05-15 16:00:00,27.15,67.77,80,Karotten,5,136,15,20,5
2024-05-15 17:00:00,22.66,60.01,22,Karotten,1,136,15,20,5
2024-05-15 17:00:00,23.22,66.02,21,Pastinaken,2,136,15,20,5
2024-05-15 17:00:00,27.02,55.68,75,Nutzhanf,3,136,15,20,5
2024-05-15 17:00:00,24.78,69.43,57,Kartoffeln,4,136,15,20,5
2024-05-15 17:00:00,20.23,76.82,64,Karotten,5,136,15,20,5
2024-05-15 18:00:00,20.24,73.76,37,Karotten,1,136,15,20,5
2024-05-15 18:00:00,23.1,74.4,30,Pastinaken,2,136,15,20,5
2024-05-15 18:00:00,22.86,70.44,70,Nutzhanf,3,136,15,20,5
2024-05-15 18:00:00,25.59,63.02,10,Kartoffeln,4,136,15,20,5
2024-05-15 18:00:00,21.91,69.78,10,Karotten,5,136,15,20,5
2024-05-15 19:00:00,24.42,66.2,45,Karotten,1,136,15,20,5
2024-05-15 19:00:00,23.61,68.87,35,Pastinaken,2,136,15,20,5
2024-05-15 19:00:00,26.94,65.18,61,Nutzhanf,3,136,15,20,5
2024-05-15 19:00:00,25.59,66.08,43,Kartoffeln,4,136,15,20,5
2024-05-15 19:00:00,23.3,65.63,69,Karotten,5,136,15,20,5
2024-05-15 20:00:00,25.04,65.23,42,Karotten,1,136,15,20,5
2024-05-15 20:00:00,27.19,74.13,45,Pastinaken,2,136,15,20,5
2024-05-15 20:00:00,21.13,77.32,64,Nutzhanf,3,136,15,20,5
2024-05-15 20:00:00,24.48,64.54,43,Kartoffeln,4,136,15,20,5
2024-05-15 20:00:00,23.05,67.5,35,Karotten,5,136,15,20,5
2024-05-15 21:00:00,26.69,72.38,62,Karotten,1,136,15,20,5
2024-05-15 21:00:00,26.21,72.39,10,Pastinaken,2,136,15,20,5
2024-05-15 21:00:00,24.71,71.38,75,Nutzhanf,3,136,15,20,5
2024-05-15 21:00:00,24.96,69.24,75,Kartoffeln,4,136,15,20,5
2024-05-15 21:00:00,22.93,56.57,55,Karotten,5,136,15,20,5
2024-05-15 22:00:00,27.18,65.66,21,Karotten,1,136,15,20,5
2024-05-15 22:00:00,23.72,75.94,22,Pastinaken,2,136,15,20,5
2024-05-15 22:00:00,26.17,67.09,68,Nutzhanf,3,136,15,20,5
2024-05-15 22:00:00,25.45,69.91,27,Kartoffeln,4,136,15,20,5
2024-05-15 22:00:00,26.09,65.18,10,Karotten,5,136,15,20,5
2024-05-15 23:00:00,26.72,71.33,44,Karotten,1,136,15,20,5
2024-05-15 23:00:00,23.71,70.18,47,Pastinaken,2,136,15,20,5
2024-05-15 23:00:00,26.74,72.84,65,Nutzhanf,3,136,15,20,5
2024-05-15 23:00:00,24.63,63.41,36,Kartoffeln,4,136,15,20,5
2024-05-15 23:00:00,25.0,73.15,66,Karotten,5,136,15,20,5
2024-05-16 00:00:00,22.3,70.75,31,Karotten,1,137,16,20,5
2024-05-16 00:00:00,25.42,66.2,35,Pastinaken,2,137,16,20,5
2024-05-16 00:00:00,24.49,67.93,69,Nutzhanf,3,137,16,20,5
2024-05-16 00:00:00,24.27,67.3,64,Kartoffeln,4,137,16,20,5
2024-05-16 00:00:00,24.13,60.06,28,Karotten,5,137,16,20,5
2024-05-16 01:00:00,23.59,63.46,58,Karotten,1,137,16,20,5
2024-05-16 01:00:00,24.5,77.52,59,Pastinaken,2,137,16,20,5
2024-05-16 01:00:00,24.0,70.86,53,Nutzhanf,3,137,16,20,5
2024-05-16 01:00:00,25.68,77.96,40,Kartoffeln,4,137,16,20,5
2024-05-16 01:00:00,25.57,71.83,10,Karotten,5,137,16,20,5
2024-05-16 02:00:00,23.14,74.26,38,Karotten,1,137,16,20,5
2024-05-16 02:00:00,24.13,61.61,17,Pastinaken,2,137,16,20,5
2024-05-16 02:00:00,22.91,73.95,74,Nutzhanf,3,137,16,20,5
2024-05-16 02:00:00,21.99,72.99,51,Kartoffeln,4,137,16,20,5
2024-05-16 02:00:00,24.21,76.28,33,Karotten,5,137,16,20,5
2024-05-16 03:00:00,24.71,74.48,73,Karotten,1,137,16,20,5
2024-05-16 03:00:00,23.22,69.92,29,Pastinaken,2,137,16,20,5
2024-05-16 03:00:00,24.05,75.99,68,Nutzhanf,3,137,16,20,5
2024-05-16 03:00:00,22.98,71.57,46,Kartoffeln,4,137,16,20,5
2024-05-16 03:00:00,17.55,66.72,77,Karotten,5,137,16,20,5
2024-05-16 04:00:00,27.09,70.35,50,Karotten,1,137,16,20,5
2024-05-16 04:00:00,25.88,69.87,10,Pastinaken,2,137,16,20,5
2024-05-16 04:00:00,24.69,61.28,72,Nutzhanf,3,137,16,20,5
2024-05-16 04:00:00,23.66,67.62,25,Kartoffeln,4,137,16,20,5
2024-05-16 04:00:00,24.25,66.23,42,Karotten,5,137,16,20,5
2024-05-16 05:00:00,24.76,71.94,56,Karotten,1,137,16,20,5
2024-05-16 05:00:00,27.49,74.96,10,Pastinaken,2,137,16,20,5
2024-05-16 05:00:00,23.87,76.34,66,Nutzhanf,3,137,16,20,5
2024-05-16 05:00:00,26.44,64.21,47,Kartoffeln,4,137,16,20,5
2024-05-16 05:00:00,25.81,68.02,41,Karotten,5,137,16,20,5
2024-05-16 06:00:00,21.4,68.85,37,Karotten,1,137,16,20,5
2024-05-16 06:00:00,25.66,62.18,28,Pastinaken,2,137,16,20,5
2024-05-16 06:00:00,23.43,58.57,78,Nutzhanf,3,137,16,20,5
2024-05-16 06:00:00,23.03,65.96,48,Kartoffeln,4,137,16,20,5
2024-05-16 06:00:00,25.03,67.73,23,Karotten,5,137,16,20,5
2024-05-16 07:00:00,22.84,71.44,28,Karotten,1,137,16,20,5
2024-05-16 07:00:00,24.51,67.38,22,Pastinaken,2,137,16,20,5
2024-05-16 07:00:00,24.05,69.61,85,Nutzhanf,3,137,16,20,5
2024-05-16 07:00:00,27.61,70.19,32,Kartoffeln,4,137,16,20,5
2024-05-16 07:00:00,21.68,73.03,12,Karotten,5,137,16,20,5
2024-05-16 08:00:00,23.21,70.95,16,Karotten,1,137,16,20,5
2024-05-16 08:00:00,22.23,70.35,26,Pastinaken,2,137,16,20,5
2024-05-16 08:00:00,22.55,67.61,73,Nutzhanf,3,137,16,20,5
2024-05-16 08:00:00,21.84,68.36,47,Kartoffeln,4,137,16,20,5
2024-05-16 08:00:00,24.13,69.58,20,Karotten,5,137,16,20,5
2024-05-16 09:00:00,25.67,70.4,43,Karotten,1,137,16,20,5
2024-05-16 09:00:00,23.46,67.27,51,Pastinaken,2,137,16,20,5
2024-05-16 09:00:00,24.93,73.5,55,Nutzhanf,3,137,16,20,5
2024-05-16 09:00:00,26.28,71.62,45,Kartoffeln,4,137,16,20,5
2024-05-16 09:00:00,26.44,67.53,62,Karotten,5,137,16,20,5
2024-05-16 10:00:00,22.91,70.38,10,Karotten,1,137,16,20,5
2024-05-16 10:00:00,26.58,86.07,59,Pastinaken,2,137,16,20,5
2024-05-16 10:00:00,26.07,62.44,76,Nutzhanf,3,137,16,20,5
2024-05-16 10:00:00,25.49,71.77,29,Kartoffeln,4,137,16,20,5
2024-05-16 10:00:00,25.66,67.14,76,Karotten,5,137,16,20,5
2024-05-16 11:00:00,27.85,66.01,44,Karotten,1,137,16,20,5
2024-05-16 11:00:00,22.34,69.02,42,Pastinaken,2,137,16,20,5
2024-05-16 11:00:00,23.69,74.32,69,Nutzhanf,3,137,16,20,5
2024-05-16 11:00:00,22.9,68.42,34,Kartoffeln,4,137,16,20,5
2024-05-16 11:00:00,26.04,62.32,30,Karotten,5,137,16,20,5
2024-05-16 12:00:00,23.76,74.0,34,Karotten,1,137,16,20,5
2024-05-16 12:00:00,24.75,69.09,19,Pastinaken,2,137,16,20,5
2024-05-16 12:00:00,25.86,61.48,85,Nutzhanf,3,137,16,20,5
2024-05-16 12:00:00,23.75,74.54,60,Kartoffeln,4,137,16,20,5
2024-05-16 12:00:00,23.22,68.46,41,Karotten,5,137,16,20,5
2024-05-16 13:00:00,25.76,78.03,46,Karotten,1,137,16,20,5
2024-05-16 13:00:00,24.46,68.46,37,Pastinaken,2,137,16,20,5
2024-05-16 13:00:00,26.45,73.81,97,Nutzhanf,3,137,16,20,5
2024-05-16 13:00:00,25.09,67.78,10,Kartoffeln,4,137,16,20,5
2024-05-16 13:00:00,22.94,67.2,40,Karotten,5,137,16,20,5
2024-05-16 14:00:00,25.06,61.41,60,Karotten,1,137,16,20,5
2024-05-16 14:00:00,24.12,66.86,68,Pastinaken,2,137,16,20,5
2024-05-16 14:00:00,22.89,72.07,69,Nutzhanf,3,137,16,20,5
2024-05-16 14:00:00,24.73,66.82,42,Kartoffeln,4,137,16,20,5
2024-05-16 14:00:00,25.13,62.4,57,Karotten,5,137,16,20,5
2024-05-16 15:00:00,21.97,70.13,21,Karotten,1,137,16,20,5
2024-05-16 15:00:00,24.5,66.33,58,Pastinaken,2,137,16,20,5
2024-05-16 15:00:00,23.26,68.79,70,Nutzhanf,3,137,16,20,5
2024-05-16 15:00:00,23.05,72.48,24,Kartoffeln,4,137,16,20,5
2024-05-16 15:00:00,22.42,65.24,22,Karotten,5,137,16,20,5
2024-05-16 16:00:00,24.05,65.88,73,Karotten,1,137,16,20,5
2024-05-16 16:00:00,23.09,72.47,64,Pastinaken,2,137,16,20,5
2024-05-16 16:00:00,25.01,64.17,90,Nutzhanf,3,137,16,20,5
2024-05-16 16:00:00,26.12,67.67,30,Kartoffeln,4,137,16,20,5
2024-05-16 16:00:00,17.54,68.25,10,Karotten,5,137,16,20,5
2024-05-16 17:00:00,24.08,73.89,13,Karotten,1,137,16,20,5
2024-05-16 17:00:00,22.44,63.29,55,Pastinaken,2,137,16,20,5
2024-05-16 17:00:00,22.01,63.25,64,Nutzhanf,3,137,16,20,5
2024-05-16 17:00:00,25.42,76.72,19,Kartoffeln,4,137,16,20,5
2024-05-16 17:00:00,22.58,68.64,50,Karotten,5,137,16,20,5
2024-05-16 18:00:00,22.96,62.89,58,Karotten,1,137,16,20,5
2024-05-16 18:00:00,23.91,80.11,20,Pastinaken,2,137,16,20,5
2024-05-16 18:00:00,25.4,72.59,69,Nutzhanf,3,137,16,20,5
2024-05-16 18:00:00,23.56,64.92,45,Kartoffeln,4,137,16,20,5
2024-05-16 18:00:00,28.73,75.11,80,Karotten,5,137,16,20,5
2024-05-16 19:00:00,24.75,66.52,44,Karotten,1,137,16,20,5
2024-05-16 19:00:00,24.32,62.46,62,Pastinaken,2,137,16,20,5
2024-05-16 19:00:00,26.26,67.89,76,Nutzhanf,3,137,16,20,5
2024-05-16 19:00:00,23.24,66.33,30,Kartoffeln,4,137,16,20,5
2024-05-16 19:00:00,25.38,74.41,25,Karotten,5,137,16,20,5
2024-05-16 20:00:00,24.18,71.91,43,Karotten,1,137,16,20,5
2024-05-16 20:00:00,22.13,72.38,76,Pastinaken,2,137,16,20,5
2024-05-16 20:00:00,24.19,68.58,65,Nutzhanf,3,137,16,20,5
2024-05-16 20:00:00,22.83,79.76,58,Kartoffeln,4,137,16,20,5
2024-05-16 20:00:00,22.98,73.99,23,Karotten,5,137,16,20,5
2024-05-16 21:00:00,21.63,64.95,29,Karotten,1,137,16,20,5
2024-05-16 21:00:00,21.0,73.55,40,Pastinaken,2,137,16,20,5
2024-05-16 21:00:00,22.08,72.57,88,Nutzhanf,3,137,16,20,5
2024-05-16 21:00:00,27.49,75.44,36,Kartoffeln,4,137,16,20,5
2024-05-16 21:00:00,21.68,73.58,49,Karotten,5,137,16,20,5
2024-05-16 22:00:00,26.01,60.2,67,Karotten,1,137,16,20,5
2024-05-16 22:00:00,24.39,67.06,46,Pastinaken,2,137,16,20,5
2024-05-16 22:00:00,23.85,72.34,53,Nutzhanf,3,137,16,20,5
2024-05-16 22:00:00,23.22,64.33,29,Kartoffeln,4,137,16,20,5
2024-05-16 22:00:00,24.21,64.18,48,Karotten,5,137,16,20,5
2024-05-16 23:00:00,21.99,61.07,42,Karotten,1,137,16,20,5
2024-05-16 23:00:00,23.19,77.22,55,Pastinaken,2,137,16,20,5
2024-05-16 23:00:00,23.88,68.61,81,Nutzhanf,3,137,16,20,5
2024-05-16 23:00:00,26.97,62.63,53,Kartoffeln,4,137,16,20,5
2024-05-16 23:00:00,24.26,64.09,16,Karotten,5,137,16,20,5
2024-05-17 00:00:00,25.86,69.37,45,Karotten,1,138,17,20,5
2024-05-17 00:00:00,24.37,68.7,49,Pastinaken,2,138,17,20,5
2024-05-17 00:00:00,24.94,72.68,77,Nutzhanf,3,138,17,20,5
2024-05-17 00:00:00,25.09,71.01,42,Kartoffeln,4,138,17,20,5
2024-05-17 00:00:00,24.12,72.04,80,Karotten,5,138,17,20,5
2024-05-17 01:00:00,23.2,69.99,29,Karotten,1,138,17,20,5
2024-05-17 01:00:00,24.33,69.03,52,Pastinaken,2,138,17,20,5
2024-05-17 01:00:00,23.76,59.1,71,Nutzhanf,3,138,17,20,5
2024-05-17 01:00:00,23.63,59.96,45,Kartoffeln,4,138,17,20,5
2024-05-17 01:00:00,25.5,62.4,32,Karotten,5,138,17,20,5
2024-05-17 02:00:00,22.16,71.28,21,Karotten,1,138,17,20,5
2024-05-17 02:00:00,27.45,71.85,57,Pastinaken,2,138,17,20,5
2024-05-17 02:00:00,23.76,67.2,61,Nutzhanf,3,138,17,20,5
2024-05-17 02:00:00,23.58,67.62,38,Kartoffeln,4,138,17,20,5
2024-05-17 02:00:00,26.95,70.19,55,Karotten,5,138,17,20,5
2024-05-17 03:00:00,26.99,68.14,39,Karotten,1,138,17,20,5
2024-05-17 03:00:00,24.02,67.05,29,Pastinaken,2,138,17,20,5
2024-05-17 03:00:00,22.07,71.19,60,Nutzhanf,3,138,17,20,5
2024-05-17 03:00:00,25.42,60.46,34,Kartoffeln,4,138,17,20,5
2024-05-17 03:00:00,23.34,69.98,34,Karotten,5,138,17,20,5
2024-05-17 04:00:00,24.69,74.56,52,Karotten,1,138,17,20,5
2024-05-17 04:00:00,23.12,69.65,57,Pastinaken,2,138,17,20,5
2024-05-17 04:00:00,24.14,64.33,61,Nutzhanf,3,138,17,20,5
2024-05-17 04:00:00,24.0,72.45,10,Kartoffeln,4,138,17,20,5
2024-05-17 04:00:00,23.24,66.06,73,Karotten,5,138,17,20,5
2024-05-17 05:00:00,25.77,68.15,57,Karotten,1,138,17,20,5
2024-05-17 05:00:00,25.87,70.1,80,Pastinaken,2,138,17,20,5
2024-05-17 05:00:00,23.23,71.27,63,Nutzhanf,3,138,17,20,5
2024-05-17 05:00:00,20.89,75.29,42,Kartoffeln,4,138,17,20,5
2024-05-17 05:00:00,22.1,56.38,58,Karotten,5,138,17,20,5
2024-05-17 06:00:00,24.85,64.2,10,Karotten,1,138,17,20,5
2024-05-17 06:00:00,26.09,72.3,58,Pastinaken,2,138,17,20,5
2024-05-17 06:00:00,27.23,69.97,60,Nutzhanf,3,138,17,20,5
2024-05-17 06:00:00,26.0,70.72,32,Kartoffeln,4,138,17,20,5
2024-05-17 06:00:00,20.5,71.11,48,Karotten,5,138,17,20,5
2024-05-17 07:00:00,21.59,65.03,36,Karotten,1,138,17,20,5
2024-05-17 07:00:00,24.95,69.98,32,Pastinaken,2,138,17,20,5
2024-05-17 07:00:00,26.5,69.61,100,Nutzhanf,3,138,17,20,5
2024-05-17 07:00:00,25.05,73.97,31,Kartoffeln,4,138,17,20,5
2024-05-17 07:00:00,24.48,64.04,38,Karotten,5,138,17,20,5
2024-05-17 08:00:00,25.15,59.64,18,Karotten,1,138,17,20,5
2024-05-17 08:00:00,26.15,69.43,43,Pastinaken,2,138,17,20,5
2024-05-17 08:00:00,22.72,73.67,79,Nutzhanf,3,138,17,20,5
2024-05-17 08:00:00,28.79,74.51,23,Kartoffeln,4,138,17,20,5
2024-05-17 08:00:00,21.7,69.79,14,Karotten,5,138,17,20,5
2024-05-17 09:00:00,25.67,68.75,50,Karotten,1,138,17,20,5
2024-05-17 09:00:00,22.67,66.51,10,Pastinaken,2,138,17,20,5
2024-05-17 09:00:00,21.73,63.63,58,Nutzhanf,3,138,17,20,5
2024-05-17 09:00:00,23.82,75.17,39,Kartoffeln,4,138,17,20,5
2024-05-17 09:00:00,22.43,66.95,27,Karotten,5,138,17,20,5
2024-05-17 10:00:00,27.67,75.44,79,Karotten,1,138,17,20,5
2024-05-17 10:00:00,23.19,78.72,75,Pastinaken,2,138,17,20,5
2024-05-17 10:00:00,26.01,61.04,85,Nutzhanf,3,138,17,20,5
2024-05-17 10:00:00,27.59,65.27,48,Kartoffeln,4,138,17,20,5
2024-05-17 10:00:00,25.38,66.31,42,Karotten,5,138,17,20,5
2024-05-17 11:00:00,24.63,67.86,29,Karotten,1,138,17,20,5
2024-05-17 11:00:00,24.79,64.27,52,Pastinaken,2,138,17,20,5
2024-05-17 11:00:00,21.75,69.83,65,Nutzhanf,3,138,17,20,5
2024-05-17 11:00:00,23.11,73.56,26,Kartoffeln,4,138,17,20,5
2024-05-17 11:00:00,19.85,68.14,35,Karotten,5,138,17,20,5
2024-05-17 12:00:00,25.71,72.81,29,Karotten,1,138,17,20,5
2024-05-17 12:00:00,24.93,66.2,41,Pastinaken,2,138,17,20,5
2024-05-17 12:00:00,25.98,62.77,100,Nutzhanf,3,138,17,20,5
2024-05-17 12:00:00,21.09,69.34,22,Kartoffeln,4,138,17,20,5
2024-05-17 12:00:00,22.47,68.88,66,Karotten,5,138,17,20,5
2024-05-17 13:00:00,22.74,75.01,80,Karotten,1,138,17,20,5
2024-05-17 13:00:00,25.9,73.46,80,Pastinaken,2,138,17,20,5
2024-05-17 13:00:00,21.45,61.66,58,Nutzhanf,3,138,17,20,5
2024-05-17 13:00:00,21.03,71.22,15,Kartoffeln,4,138,17,20,5
2024-05-17 13:00:00,27.36,66.65,25,Karotten,5,138,17,20,5
2024-05-17 14:00:00,24.38,62.05,55,Karotten,1,138,17,20,5
2024-05-17 14:00:00,23.34,78.75,32,Pastinaken,2,138,17,20,5
2024-05-17 14:00:00,23.96,70.15,61,Nutzhanf,3,138,17,20,5
2024-05-17 14:00:00,24.31,74.44,47,Kartoffeln,4,138,17,20,5
2024-05-17 14:00:00,27.54,68.51,10,Karotten,5,138,17,20,5
2024-05-17 15:00:00,20.88,68.24,29,Karotten,1,138,17,20,5
2024-05-17 15:00:00,23.93,83.21,68,Pastinaken,2,138,17,20,5
2024-05-17 15:00:00,22.26,65.11,65,Nutzhanf,3,138,17,20,5
2024-05-17 15:00:00,25.39,55.84,44,Kartoffeln,4,138,17,20,5
2024-05-17 15:00:00,25.31,71.66,51,Karotten,5,138,17,20,5
2024-05-17 16:00:00,21.3,68.59,70,Karotten,1,138,17,20,5
2024-05-17 16:00:00,24.33,66.74,39,Pastinaken,2,138,17,20,5
2024-05-17 16:00:00,25.75,73.69,50,Nutzhanf,3,138,17,20,5
2024-05-17 16:00:00,25.8,73.18,40,Kartoffeln,4,138,17,20,5
2024-05-17 16:00:00,25.29,77.98,67,Karotten,5,138,17,20,5
2024-05-17 17:00:00,22.67,71.42,52,Karotten,1,138,17,20,5
2024-05-17 17:00:00,23.71,67.88,10,Pastinaken,2,138,17,20,5
2024-05-17 17:00:00,23.82,70.72,98,Nutzhanf,3,138,17,20,5
2024-05-17 17:00:00,23.2,75.78,40,Kartoffeln,4,138,17,20,5
2024-05-17 17:00:00,26.93,73.16,10,Karotten,5,138,17,20,5
2024-05-17 18:00:00,26.69,69.92,10,Karotten,1,138,17,20,5
2024-05-17 18:00:00,23.32,58.24,54,Pastinaken,2,138,17,20,5
2024-05-17 18:00:00,21.22,71.48,81,Nutzhanf,3,138,17,20,5
2024-05-17 18:00:00,24.6,61.29,19,Kartoffeln,4,138,17,20,5
2024-05-17 18:00:00,22.05,64.66,36,Karotten,5,138,17,20,5
2024-05-17 19:00:00,23.38,62.94,51,Karotten,1,138,17,20,5
2024-05-17 19:00:00,22.29,59.71,25,Pastinaken,2,138,17,20,5
2024-05-17 19:00:00,24.06,70.58,50,Nutzhanf,3,138,17,20,5
2024-05-17 19:00:00,25.64,68.85,69,Kartoffeln,4,138,17,20,5
2024-05-17 19:00:00,21.45,70.79,29,Karotten,5,138,17,20,5
2024-05-17 20:00:00,24.85,71.04,39,Karotten,1,138,17,20,5
2024-05-17 20:00:00,23.87,64.69,11,Pastinaken,2,138,17,20,5
2024-05-17 20:00:00,26.69,66.12,88,Nutzhanf,3,138,17,20,5
2024-05-17 20:00:00,26.89,73.39,10,Kartoffeln,4,138,17,20,5
2024-05-17 20:00:00,26.48,67.98,40,Karotten,5,138,17,20,5
2024-05-17 21:00:00,24.25,61.27,23,Karotten,1,138,17,20,5
2024-05-17 21:00:00,23.04,75.66,80,Pastinaken,2,138,17,20,5
2024-05-17 21:00:00,21.26,75.38,85,Nutzhanf,3,138,17,20,5
2024-05-17 21:00:00,25.0,73.71,36,Kartoffeln,4,138,17,20,5
2024-05-17 21:00:00,23.65,65.57,33,Karotten,5,138,17,20,5
2024-05-17 22:00:00,23.29,67.14,23,Karotten,1,138,17,20,5
2024-05-17 22:00:00,23.61,70.29,11,Pastinaken,2,138,17,20,5
2024-05-17 22:00:00,24.12,67.27,51,Nutzhanf,3,138,17,20,5
2024-05-17 22:00:00,22.62,70.58,28,Kartoffeln,4,138,17,20,5
2024-05-17 22:00:00,21.66,69.32,43,Karotten,5,138,17,20,5
2024-05-17 23:00:00,24.09,69.28,28,Karotten,1,138,17,20,5
2024-05-17 23:00:00,23.45,68.01,45,Pastinaken,2,138,17,20,5
2024-05-17 23:00:00,22.36,67.61,63,Nutzhanf,3,138,17,20,5
2024-05-17 23:00:00,22.63,62.71,28,Kartoffeln,4,138,17,20,5
2024-05-17 23:00:00,23.92,58.67,56,Karotten,5,138,17,20,5
2024-05-18 00:00:00,25.86,72.42,41,Karotten,1,139,18,20,5
2024-05-18 00:00:00,22.71,75.17,32,Pastinaken,2,139,18,20,5
2024-05-18 00:00:00,24.84,68.66,61,Nutzhanf,3,139,18,20,5
2024-05-18 00:00:00,25.0,66.69,26,Kartoffeln,4,139,18,20,5
2024-05-18 00:00:00,26.11,71.61,48,Karotten,5,139,18,20,5
2024-05-18 01:00:00,22.07,69.44,32,Karotten,1,139,18,20,5
2024-05-18 01:00:00,26.76,71.37,46,Pastinaken,2,139,18,20,5
2024-05-18 01:00:00,22.97,73.46,50,Nutzhanf,3,139,18,20,5
2024-05-18 01:00:00,26.85,77.89,10,Kartoffeln,4,139,18,20,5
2024-05-18 01:00:00,24.58,68.66,57,Karotten,5,139,18,20,5
2024-05-18 02:00:00,23.82,72.09,59,Karotten,1,139,18,20,5
2024-05-18 02:00:00,26.28,68.06,46,Pastinaken,2,139,18,20,5
2024-05-18 02:00:00,24.46,72.03,64,Nutzhanf,3,139,18,20,5
2024-05-18 02:00:00,22.2,73.37,43,Kartoffeln,4,139,18,20,5
2024-05-18 02:00:00,23.83,69.1,45,Karotten,5,139,18,20,5
2024-05-18 03:00:00,24.99,74.93,12,Karotten,1,139,18,20,5
2024-05-18 03:00:00,26.0,68.33,52,Pastinaken,2,139,18,20,5
2024-05-18 03:00:00,28.27,60.41,58,Nutzhanf,3,139,18,20,5
2024-05-18 03:00:00,22.87,75.55,42,Kartoffeln,4,139,18,20,5
2024-05-18 03:00:00,24.38,70.32,42,Karotten,5,139,18,20,5
2024-05-18 04:00:00,23.75,66.13,10,Karotten,1,139,18,20,5
2024-05-18 04:00:00,24.18,70.25,60,Pastinaken,2,139,18,20,5
2024-05-18 04:00:00,23.4,66.99,74,Nutzhanf,3,139,18,20,5
2024-05-18 04:00:00,21.62,59.75,45,Kartoffeln,4,139,18,20,5
2024-05-18 04:00:00,25.8,66.55,53,Karotten,5,139,18,20,5
2024-05-18 05:00:00,25.84,66.67,16,Karotten,1,139,18,20,5
2024-05-18 05:00:00,24.61,67.11,56,Pastinaken,2,139,18,20,5
2024-05-18 05:00:00,22.65,68.67,94,Nutzhanf,3,139,18,20,5
2024-05-18 05:00:00,26.27,74.61,24,Kartoffeln,4,139,18,20,5
2024-05-18 05:00:00,23.59,73.59,56,Karotten,5,139,18,20,5
2024-05-18 06:00:00,23.78,75.21,10,Karotten,1,139,18,20,5
2024-05-18 06:00:00,22.71,69.47,50,Pastinaken,2,139,18,20,5
2024-05-18 06:00:00,23.47,71.11,69,Nutzhanf,3,139,18,20,5
2024-05-18 06:00:00,24.37,70.87,48,Kartoffeln,4,139,18,20,5
2024-05-18 06:00:00,23.22,65.05,62,Karotten,5,139,18,20,5
2024-05-18 07:00:00,23.19,68.57,49,Karotten,1,139,18,20,5
2024-05-18 07:00:00,26.48,68.1,30,Pastinaken,2,139,18,20,5
